label,text
0,"hi. wk been ok - on hols now! yes on for a bit of a run. forgot that i have hairdressers appointment at four so need to get home n shower beforehand. does that cause prob for u?"""
1,"dear matthew please call 09063440451 from a landline, your complimentary 4*lux tenerife holiday or £1000 cash await collection. ppm150 sae t&cs box334 sk38xh."
1,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870
0,we r outside already.
0,"watching cartoon, listening music &amp; at eve had to go temple &amp; church.. what about u?"
0,aiyo please ü got time meh.
0,"the  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . that's why i blanked him."
1,free tones hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk
0,anything...
0,can i meet ü at 5.. as 4 where depends on where ü wan 2 in lor..
0,finally the match heading towards draw as your prediction.
0,booked ticket for pongal?
0,i'm on my way home. went to change batt 4 my watch then go shop a bit lor.
0,"ok da, i already planned. i wil pick you."
0,"hey kate, hope ur ok... will give u a buz wedlunch. go outsomewhere 4 adrink in town..cud go 2watershd 4 a bit? ppl fromwrk will bthere. love petexxx."
0,ok... but bag again..
0,k..k..i'm also fine:)when will you complete the course?
0,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.
1,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870
0,"babe! i fucking love you too !! you know? fuck it was so good to hear your voice. i so need that. i crave it. i can't get enough. i adore you, ahmad *kisses*"
0,watching tv now. i got new job :)
0,aathi..where are you dear..
0,umma. did she say anything
0,"hello, my love. what are you doing? did you get to that interview today? are you you happy? are you being a good boy? do you think of me?are you missing me ?"
0,no she didnt. i will search online and let you know.
0,make that 3! 4 fucks sake?! x
0,yeah if we do have to get a random dude we need to change our info sheets to party  &lt;#&gt; /7 never study just to be safe
0,yup ok...
0,1apple/day=no doctor. 1tulsi leaf/day=no cancer. 1lemon/day=no fat. 1cup milk/day=no bone problms 3 litres watr/day=no diseases snd ths 2 whom u care..:-)
0,"no worries, hope photo shoot went well. have a spiffing fun at workage."
1,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022"
0,yes princess! i want to please you every night. your wish is my command...
0,i will cme i want to go to hos 2morow. after that i wil cme. this what i got from her dear what to do. she didnt say any time
0,hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
0,"hey elaine, is today's meeting still on?"
0,"by the way, i've put a skip right outside the front of the house so you can see which house it is. just pull up before it."
0,"sorry, left phone upstairs. ok, might be hectic but would be all my birds with one fell swoop. it's a date."
0,will ü b going to esplanade fr home?
0,well if i'm that desperate i'll just call armand again
0,must come later.. i normally bathe him in da afternoon mah..
0,can. dunno wat to get 4 her...
0,hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing
1,splashmobile: choose from 1000s of gr8 tones each wk! this is a subscrition service with weekly tones costing 300p. u have one credit - kick back and enjoy
0,me i'm not workin. once i get job...
0,does she usually take fifteen fucking minutes to respond to a yes or no question
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
1,"lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323."
1,how about getting in touch with folks waiting for company? just txt back your name and age to opt in! enjoy the community (150p/sms)
0,"good morning, im suffering from fever and dysentry ..will not be able to come to office today."
0,dunno da next show aft 6 is 850. toa payoh got 650.
0,"sorry, i'll call later"
0,it has issues right now. ill fix for her by tomorrow.
0,"goodnight, sleep well da please take care pa. please."
0,are u coming to the funeral home
0,just got to  &lt;#&gt;
0,are you at work right now ?
0,no..few hours before.went to hair cut .
0,is ur lecture over?
0,they will pick up and drop in car.so no problem..
0,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. i was gonna gibe you 'til one, but a midnight movie is not gonna get out til after 2. you need to come home. you need to getsleep and, if anything, you need to b studdying ear training."
0,k:)all the best:)congrats...
0,lil fever:) now fine:)
0,lol that's different. i don't go trying to find every real life photo you ever took.
1,"will u meet ur dream partner soon? is ur career off 2 a flyng start? 2 find out free, txt horo followed by ur star sign, e. g. horo aries"
0,wat u doing there?
0,too late. i said i have the website. i didn't i have or dont have the slippers
0,yes see ya not on the dot
0,if he started searching he will get job in few days.he have great potential and talent.
0,lemme know when you're here
0,hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? i get home tomorrow at 5ish.
0,if anyone calls for a treadmill say you'll buy it. make sure its working. i found an ad on craigslist selling for $ &lt;#&gt; .
0,"under the sea, there lays a rock. in the rock, there is an envelope. in the envelope, there is a paper. on the paper, there are 3 words... '"
0,seriously. tell her those exact words right now.
0,i dont know oh. hopefully this month.
0,what happen to her tell the truth
0,so the sun is anti sleep medicine.
0,"me also da, i feel yesterday night  wait til 2day night dear."
0,lol ... i knew that .... i saw him in the dollar store
0,change again... it's e one next to escalator...
0,"ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too."
0,thinkin about someone is all good. no drugs for that
1,your next amazing xxx picsfree1 video will be sent to you enjoy! if one vid is not enough for 2day text back the keyword picsfree1 to get the next video.
0,thinking of u ;) x
0,y ü wan to go there? c doctor?
0,oh did you charge camera
0,lol now i'm after that hot air balloon!
0,thanks love. but am i doing torch or bold.
0,should i have picked up a receipt or something earlier
0,"no, i *didn't* mean to post it. i wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it was what i was feeling at the time. i was angry. before i left, i hit send, then stop. it wasn't there. i checked on my phone when i got to my car. it wasn't there. you said you didn't sleep, you were bored. so why wouldn't that be the time to clean, fold laundry, etc.? at least make the bed?"
0,you didn't have to tell me that...now i'm thinking. plus he's going to stop all your runs
1,private! your 2003 account statement for 07815296484 shows 800 un-redeemed s.i.m. points. call 08718738001 identifier code 41782 expires 18/11/04
0,yes. that will be fine. love you. be safe.
0,free any day but i finish at 6 on mon n thurs...
0,"goodmorning,my grandfather expired..so am on leave today."
0,hi its in durban are you still on this number
0,you getting back any time soon?
1,"free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, then every wk a saucy celeb!4 more pics c pocketbabe.co.uk 0870241182716 £3/wk"
0,"oops, i'll let you know when my roommate's done"
0,"probably not, still going over some stuff here"
0,i'm okay. chasing the dream. what's good. what are you doing next.
0,miserable. they don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. i didn't sleep at all last night.
0,would me smoking you out help us work through this difficult time
0,check wid corect speling i.e. sarcasm
0,welp apparently he retired
1,"thanks for your ringtone order, ref number k718. your mobile will be charged £4.50. should your tone not arrive please call customer services on 09065069120"
0,"hmmm ... i thought we said 2 hours slave, not 3 ... you are late ... how should i punish you ?"
1,you are a winner you have been specially selected to receive £1000 cash or a £2000 award. speak to a live operator to claim call 087123002209am-7pm. cost 10p
0,after completed degree. there is no use in joining finance.
0,"yeah hopefully, if tyler can't do it i could maybe ask around a bit"
0,he needs to stop going to bed and make with the fucking dealing
0,jay says he'll put in  &lt;#&gt;
0,yup. izzit still raining heavily cos i'm in e mrt i can't c outside.
0,"thank you for calling.forgot to say happy onam to you sirji.i am fine here and remembered you when i met an insurance person.meet you in qatar insha allah.rakhesh, ex tata aig who joined tissco,tayseer."
0,hi my darlin im on my way to london and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
0,shopping lor. them raining mah hard 2 leave orchard.
0,hi neva worry bout da truth coz the truth will lead me 2 ur heart. its the least a unique person like u deserve. sleep tight or morning
1,"freemsg why haven't you replied to my text? i'm randy, sexy, female and live local. luv to hear from u. netcollex ltd 08700621170150p per msg reply stop to end"
0,"nah man, my car is meant to be crammed full of people"
0,"sure, if i get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
0,alrite
0,but am going to college pa. what to do. are else ill come there it self. pa.
0,"how is my boy? no sweet words left for me this morning ... *sighs* ... how goes you day, my love ? did you start your studying?"
